"meta_id","config","t","rect","imct"
41,3055,33,7.87986027717e-06,
41,3055,34,7.81873040978e-06,
41,3055,35,7.94150855654e-06,
41,3055,36,8.03991042631e-06,
41,3055,37,8.14810391603e-06,
41,3055,38,8.42375175125e-06,
41,3055,39,8.9795112217e-06,
41,3055,40,9.57551037573e-06,
41,3055,41,1.02296398836e-05,
41,3055,42,1.09504026113e-05,
41,3055,43,1.19207388707e-05,
41,3055,44,1.31388087539e-05,
41,3055,45,1.43217621371e-05,
41,3055,46,1.51928879859e-05,
41,3055,47,1.61871594173e-05,
41,3055,48,1.75110144482e-05,
41,3055,49,1.9012741177e-05,
41,3055,50,2.05378819373e-05,
41,3055,51,2.19758585445e-05,
41,3055,52,2.37083640968e-05,
41,3055,53,2.58502859651e-05,
41,3055,54,2.87840375677e-05,
41,3055,55,3.26414556184e-05,
41,3055,56,3.69013469026e-05,
41,3055,57,4.03333615395e-05,
41,3055,58,4.35932597611e-05,
41,3055,59,4.86549215566e-05,
41,3055,60,5.52449382667e-05,
41,3055,61,6.20102873654e-05,
41,3055,62,6.85457416694e-05,
41,3055,63,7.60148614063e-05,
41,3060,0,5.14843122801e-05,
41,3060,1,5.58229403396e-05,
41,3060,2,4.86828830617e-05,
41,3060,3,4.37920243712e-05,
41,3060,4,3.9123769966e-05,
41,3060,5,3.51199887518e-05,
41,3060,6,3.1854302506e-05,
41,3060,7,2.8949640182e-05,
41,3060,8,2.67822379101e-05,
41,3060,9,2.46428244282e-05,
41,3060,10,2.2767970222e-05,
41,3060,11,2.10823764064e-05,
41,3060,12,1.93929154193e-05,
41,3060,13,1.79586768354e-05,
41,3060,14,1.68559581653e-05,
41,3060,15,1.59315368364e-05,
41,3060,16,1.5024993445e-05,
41,3060,17,1.41667551361e-05,
41,3060,18,1.33242210723e-05,
41,3060,19,1.23153949971e-05,
41,3060,20,1.14530157589e-05,
41,3060,21,1.07220548671e-05,
41,3060,22,1.0151636161e-05,
41,3060,23,9.71953340922e-06,
41,3060,24,9.33982755669e-06,
41,3060,25,8.97956761037e-06,
41,3060,26,8.66007758304e-06,
41,3060,27,8.35064474813e-06,
41,3060,28,7.99608915258e-06,
41,3060,29,7.85893735156e-06,
41,3060,30,7.81171547715e-06,
41,3060,31,7.71675786382e-06,
41,3060,32,7.66151242715e-06,
41,3060,33,7.62674972066e-06,
41,3060,34,7.70795031713e-06,
41,3060,35,7.81225662649e-06,
41,3060,36,8.03734292276e-06,
41,3060,37,8.42241843202e-06,
41,3060,38,8.79315030033e-06,
41,3060,39,9.29166617425e-06,
41,3060,40,9.90829357761e-06,
41,3060,41,1.04512846519e-05,
41,3060,42,1.10727951323e-05,
41,3060,43,1.16469373097e-05,
41,3060,44,1.2177395547e-05,
41,3060,45,1.28940200739e-05,
41,3060,46,1.37321731017e-05,
41,3060,47,1.46416605276e-05,
41,3060,48,1.57890572154e-05,
41,3060,49,1.72297241079e-05,
41,3060,50,1.87637797353e-05,
41,3060,51,1.99389633053e-05,
41,3060,52,2.11674068851e-05,
41,3060,53,2.28582375712e-05,
41,3060,54,2.45349419856e-05,
41,3060,55,2.63006131718e-05,
41,3060,56,2.85375190288e-05,
41,3060,57,3.04681943817e-05,
41,3060,58,3.29673093802e-05,
41,3060,59,3.62859718734e-05,
41,3060,60,3.97537842218e-05,
41,3060,61,4.38407732872e-05,
41,3060,62,4.93111438118e-05,
41,3060,63,5.64018228033e-05,
41,3065,0,5.22662121512e-05,
41,3065,1,5.66893977521e-05,
41,3065,2,4.90150850965e-05,
41,3065,3,4.46203521278e-05,
41,3065,4,4.19260031777e-05,
41,3065,5,3.91090252378e-05,
41,3065,6,3.61764323316e-05,
41,3065,7,3.34620162903e-05,
41,3065,8,3.0879094993e-05,
41,3065,9,2.84614507109e-05,
41,3065,10,2.61971581494e-05,
41,3065,11,2.46714134846e-05,
41,3065,12,2.36225514527e-05,
41,3065,13,2.26030770136e-05,
41,3065,14,2.11700298678e-05,
41,3065,15,1.94411823031e-05,
41,3065,16,1.79097769433e-05,
41,3065,17,1.63869372045e-05,
41,3065,18,1.47919681694e-05,
41,3065,19,1.35724576467e-05,
41,3065,20,1.27683879327e-05,
41,3065,21,1.20948689073e-05,
41,3065,22,1.13638570838e-05,
41,3065,23,1.06442093966e-05,
41,3065,24,9.91008437268e-06,
41,3065,25,9.26120173972e-06,
41,3065,26,8.89562124939e-06,
41,3065,27,8.66536902322e-06,
41,3065,28,8.42561894387e-06,
41,3065,29,8.21928824735e-06,
41,3065,30,8.10635810922e-06,
41,3065,31,8.03136481409e-06,
41,3065,32,8.05942636362e-06,
41,3065,33,8.06894968264e-06,
41,3065,34,8.10452820588e-06,
41,3065,35,8.26748419058e-06,
41,3065,36,8.62314936967e-06,
41,3065,37,9.06382319954e-06,
41,3065,38,9.42594579101e-06,
41,3065,39,9.70517521637e-06,
41,3065,40,1.01745999928e-05,
41,3065,41,1.07900532385e-05,
41,3065,42,1.13339219752e-05,
41,3065,43,1.19526557683e-05,
41,3065,44,1.26360309878e-05,
41,3065,45,1.34704023367e-05,
41,3065,46,1.44206051118e-05,
41,3065,47,1.54916360771e-05,
41,3065,48,1.67048765434e-05,
41,3065,49,1.7934877178e-05,
41,3065,50,1.93688993022e-05,
41,3065,51,2.09229165193e-05,
41,3065,52,2.25928506552e-05,
41,3065,53,2.41901288973e-05,
41,3065,54,2.57337796938e-05,
41,3065,55,2.78285024251e-05,
41,3065,56,3.05379617203e-05,
41,3065,57,3.34474971169e-05,
41,3065,58,3.60145168088e-05,
41,3065,59,3.89496890421e-05,
41,3065,60,4.23611600127e-05,
41,3065,61,4.66304300062e-05,
41,3065,62,5.14573475812e-05,
41,3065,63,5.87530194025e-05,
41,3070,0,4.18799172621e-05,
41,3070,1,4.68748294224e-05,
41,3070,2,3.95727693103e-05,
41,3070,3,3.6103061575e-05,
41,3070,4,3.30053990183e-05,
41,3070,5,3.01702766592e-05,
41,3070,6,2.77433227893e-05,
41,3070,7,2.56109851762e-05,
41,3070,8,2.34686740441e-05,
41,3070,9,2.14106748899e-05,
41,3070,10,1.96079872694e-05,
41,3070,11,1.78676709766e-05,
41,3070,12,1.62321393873e-05,
41,3070,13,1.48447115862e-05,
41,3070,14,1.38657951538e-05,
41,3070,15,1.28550973386e-05,
41,3070,16,1.1969004845e-05,
41,3070,17,1.11792041935e-05,
41,3070,18,1.04796381493e-05,
41,3070,19,9.82082474366e-06,
41,3070,20,9.25562017073e-06,
41,3070,21,8.7923144747e-06,
41,3070,22,8.33212379803e-06,
41,3070,23,7.90125704953e-06,
41,3070,24,7.50812478145e-06,
41,3070,25,7.18987030268e-06,
41,3070,26,6.95209337209e-06,
41,3070,27,6.72970736559e-06,
41,3070,28,6.52744665786e-06,
41,3070,29,6.45367026664e-06,
41,3070,30,6.48410014037e-06,
41,3070,31,6.55272378935e-06,
41,3070,32,6.59492206978e-06,
41,3070,33,6.57792043057e-06,
41,3070,34,6.58016915622e-06,
41,3070,35,6.53713277643e-06,
41,3070,36,6.53858660371e-06,
41,3070,37,6.6934858296e-06,
41,3070,38,6.8968697633e-06,
41,3070,39,7.09381993147e-06,
41,3070,40,7.41540998206e-06,
41,3070,41,7.80740174378e-06,
41,3070,42,8.25069855637e-06,
41,3070,43,8.73996668815e-06,
41,3070,44,9.17359375308e-06,
41,3070,45,9.72289944912e-06,
41,3070,46,1.0458057659e-05,
41,3070,47,1.12392617666e-05,
41,3070,48,1.204977616e-05,
41,3070,49,1.28972014863e-05,
41,3070,50,1.38665491249e-05,
41,3070,51,1.49873339979e-05,
41,3070,52,1.63723107107e-05,
41,3070,53,1.79394919542e-05,
41,3070,54,1.94801996258e-05,
41,3070,55,2.12992890738e-05,
41,3070,56,2.34857889154e-05,
41,3070,57,2.5736677344e-05,
41,3070,58,2.79954274447e-05,
41,3070,59,3.05388202833e-05,
41,3070,60,3.32559575327e-05,
41,3070,61,3.5825312807e-05,
41,3070,62,3.92136826122e-05,
41,3070,63,4.60701157863e-05,
41,3075,0,3.2171181374e-05,
41,3075,1,3.55169941031e-05,
41,3075,2,3.01103300444e-05,
41,3075,3,2.82946693915e-05,
41,3075,4,2.69212614512e-05,
41,3075,5,2.52803438343e-05,
41,3075,6,2.30521345657e-05,
41,3075,7,2.10779962799e-05,
41,3075,8,1.93719097297e-05,
41,3075,9,1.80358692887e-05,
41,3075,10,1.67978996615e-05,
41,3075,11,1.55813850142e-05,
41,3075,12,1.46015399878e-05,
41,3075,13,1.36995477078e-05,
41,3075,14,1.27272714963e-05,
41,3075,15,1.18787511383e-05,
41,3075,16,1.10773080451e-05,
41,3075,17,1.03236770883e-05,
41,3075,18,9.56156418397e-06,
41,3075,19,8.79423896549e-06,
41,3075,20,8.25709958008e-06,
41,3075,21,7.90253398009e-06,
41,3075,22,7.48753654989e-06,
41,3075,23,7.0337687248e-06,
41,3075,24,6.7554387897e-06,
41,3075,25,6.59904071654e-06,
41,3075,26,6.51455275147e-06,
41,3075,27,6.398332971e-06,
41,3075,28,6.28738189334e-06,
41,3075,29,6.13692782281e-06,
41,3075,30,5.98283850195e-06,
41,3075,31,5.90315539739e-06,
41,3075,32,5.8535347307e-06,
41,3075,33,5.79623019803e-06,
41,3075,34,5.81055064686e-06,
41,3075,35,5.96379186391e-06,
41,3075,36,6.18562989985e-06,
41,3075,37,6.36632512396e-06,
41,3075,38,6.39032077743e-06,
41,3075,39,6.44808778816e-06,
41,3075,40,6.59211900711e-06,
41,3075,41,6.8755398388e-06,
41,3075,42,7.33311162548e-06,
41,3075,43,7.75640546635e-06,
41,3075,44,8.22556739877e-06,
41,3075,45,8.74813940754e-06,
41,3075,46,9.29937505134e-06,
41,3075,47,1.00216975625e-05,
41,3075,48,1.0771250345e-05,
41,3075,49,1.139728829e-05,
41,3075,50,1.2202729522e-05,
41,3075,51,1.32082122946e-05,
41,3075,52,1.43027909871e-05,
41,3075,53,1.55476864165e-05,
41,3075,54,1.67205125763e-05,
41,3075,55,1.77668698598e-05,
41,3075,56,1.90034825209e-05,
41,3075,57,2.04887110158e-05,
41,3075,58,2.20737420022e-05,
41,3075,59,2.34819017351e-05,
41,3075,60,2.49882505159e-05,
41,3075,61,2.70435994025e-05,
41,3075,62,3.01692034554e-05,
41,3075,63,3.58493998647e-05,
41,3080,0,0.000102325961052,
41,3080,1,0.000102264399175,
41,3080,2,8.65608744789e-05,
41,3080,3,7.33390334062e-05,
41,3080,4,6.47165943519e-05,
41,3080,5,6.00095772825e-05,
41,3080,6,5.52287237952e-05,
41,3080,7,5.03461342305e-05,
41,3080,8,4.61167110188e-05,
41,3080,9,4.18532399635e-05,
41,3080,10,3.79698030883e-05,
41,3080,11,3.44611544278e-05,
41,3080,12,3.15955257975e-05,
41,3080,13,2.95254722005e-05,
41,3080,14,2.75786132988e-05,
41,3080,15,2.54845490417e-05,
41,3080,16,2.33417522395e-05,
41,3080,17,2.17905708269e-05,
41,3080,18,2.05171545531e-05,
41,3080,19,1.89733418665e-05,
41,3080,20,1.75256191142e-05,
41,3080,21,1.61534062499e-05,
41,3080,22,1.52911925397e-05,
41,3080,23,1.46169850268e-05,
41,3080,24,1.42989993037e-05,
41,3080,25,1.41852024171e-05,
41,3080,26,1.40865568028e-05,
41,3080,27,1.38391178552e-05,
41,3080,28,1.34008032546e-05,
41,3080,29,1.32079412651e-05,
41,3080,30,1.33813709908e-05,
41,3080,31,1.34319934659e-05,
41,3080,32,1.32434388433e-05,
41,3080,33,1.31099650389e-05,
41,3080,34,1.32274881253e-05,
41,3080,35,1.31368078655e-05,
41,3080,36,1.31711431095e-05,
41,3080,37,1.3519780623e-05,
41,3080,38,1.39378789754e-05,
41,3080,39,1.44864752656e-05,
41,3080,40,1.51235553858e-05,
41,3080,41,1.59981991601e-05,
41,3080,42,1.71349911398e-05,
41,3080,43,1.83248557732e-05,
41,3080,44,1.95234406419e-05,
41,3080,45,2.11334408959e-05,
41,3080,46,2.30995228776e-05,
41,3080,47,2.49068343692e-05,
41,3080,48,2.59368152911e-05,
41,3080,49,2.68331259576e-05,
41,3080,50,2.8424181437e-05,
41,3080,51,3.09703646053e-05,
41,3080,52,3.43031897501e-05,
41,3080,53,3.75367962988e-05,
41,3080,54,4.06928447774e-05,
41,3080,55,4.41571173724e-05,
41,3080,56,4.78436522826e-05,
41,3080,57,5.11550642841e-05,
41,3080,58,5.47106574231e-05,
41,3080,59,6.06075918768e-05,
41,3080,60,6.94428526913e-05,
41,3080,61,7.78724788688e-05,
41,3080,62,8.94292534213e-05,
41,3080,63,0.000105937266198,
41,3085,0,5.6925779063e-05,
41,3085,1,5.99627855991e-05,
41,3085,2,5.31243458681e-05,
41,3085,3,4.7888734116e-05,
41,3085,4,4.35487781942e-05,
41,3085,5,3.976714288e-05,
41,3085,6,3.63972685591e-05,
41,3085,7,3.27972047671e-05,
41,3085,8,3.0443756259e-05,
41,3085,9,2.86361555482e-05,
41,3085,10,2.71701519523e-05,
41,3085,11,2.58051368291e-05,
41,3085,12,2.41883117269e-05,
41,3085,13,2.299818334e-05,
41,3085,14,2.14030751522e-05,
41,3085,15,1.98416219064e-05,
41,3085,16,1.80344159162e-05,
41,3085,17,1.64149223565e-05,
41,3085,18,1.51173981067e-05,
41,3085,19,1.39721405503e-05,
41,3085,20,1.29618902065e-05,
41,3085,21,1.21167904581e-05,
41,3085,22,1.14335225589e-05,
41,3085,23,1.0712547919e-05,
41,3085,24,1.00769220808e-05,
41,3085,25,9.51653510128e-06,
41,3085,26,9.26687425817e-06,
41,3085,27,9.12837913347e-06,
41,3085,28,8.93691594683e-06,
41,3085,29,8.93659944268e-06,
41,3085,30,8.93297146831e-06,
41,3085,31,8.94337790669e-06,
41,3085,32,9.01729072211e-06,
41,3085,33,9.10690232558e-06,
41,3085,34,9.20033562579e-06,
41,3085,35,9.22150866245e-06,
41,3085,36,9.32344119065e-06,
41,3085,37,9.36194282986e-06,
41,3085,38,9.44820567383e-06,
41,3085,39,9.73808255367e-06,
41,3085,40,1.04835262391e-05,
41,3085,41,1.13118621812e-05,
41,3085,42,1.19885689855e-05,
41,3085,43,1.26225786516e-05,
41,3085,44,1.34230831463e-05,
41,3085,45,1.45265539686e-05,
41,3085,46,1.5783638446e-05,
41,3085,47,1.7213047613e-05,
41,3085,48,1.8230659407e-05,
41,3085,49,1.93597734324e-05,
41,3085,50,2.11448787013e-05,
41,3085,51,2.3120910555e-05,
41,3085,52,2.5019138775e-05,
41,3085,53,2.67301893473e-05,
41,3085,54,2.84586712951e-05,
41,3085,55,3.00845513266e-05,
41,3085,56,3.12168413075e-05,
41,3085,57,3.23566164298e-05,
41,3085,58,3.52528695657e-05,
41,3085,59,3.97024450649e-05,
41,3085,60,4.47782804258e-05,
41,3085,61,5.02600014443e-05,
41,3085,62,5.54853722861e-05,
41,3085,63,6.20788123342e-05,
41,3090,0,3.98865122406e-05,
41,3090,1,4.4497417548e-05,
41,3090,2,3.98349911848e-05,
41,3090,3,3.69406734535e-05,
41,3090,4,3.47990535374e-05,
41,3090,5,3.2221476431e-05,
41,3090,6,2.9401780921e-05,
41,3090,7,2.7409674658e-05,
41,3090,8,2.57151496044e-05,
41,3090,9,2.36643772951e-05,
41,3090,10,2.17096458073e-05,
41,3090,11,2.00507784029e-05,
41,3090,12,1.83616684808e-05,
41,3090,13,1.68199003383e-05,
41,3090,14,1.56226542458e-05,
41,3090,15,1.43775287142e-05,
41,3090,16,1.32480918182e-05,
41,3090,17,1.22630008264e-05,
41,3090,18,1.14829008453e-05,
41,3090,19,1.07272471723e-05,
41,3090,20,1.01783507489e-05,
41,3090,21,9.70921337284e-06,
41,3090,22,9.19700778468e-06,
41,3090,23,8.56216865941e-06,
41,3090,24,8.05641775514e-06,
41,3090,25,7.54751636123e-06,
41,3090,26,7.12560222382e-06,
41,3090,27,6.92827234161e-06,
41,3090,28,6.78162359691e-06,
41,3090,29,6.67075028105e-06,
41,3090,30,6.62148568153e-06,
41,3090,31,6.52672270007e-06,
41,3090,32,6.41561791781e-06,
41,3090,33,6.35864898868e-06,
41,3090,34,6.36589493297e-06,
41,3090,35,6.45017780698e-06,
41,3090,36,6.69576775181e-06,
41,3090,37,6.9443681241e-06,
41,3090,38,7.16686054147e-06,
41,3090,39,7.38901871955e-06,
41,3090,40,7.7596587289e-06,
41,3090,41,8.16940791992e-06,
41,3090,42,8.59304145706e-06,
41,3090,43,9.00280701899e-06,
41,3090,44,9.46405270952e-06,
41,3090,45,1.0021775779e-05,
41,3090,46,1.08046224341e-05,
41,3090,47,1.17078670883e-05,
41,3090,48,1.2632644939e-05,
41,3090,49,1.35276322908e-05,
41,3090,50,1.46651100295e-05,
41,3090,51,1.60344661708e-05,
41,3090,52,1.74908345798e-05,
41,3090,53,1.88334070117e-05,
41,3090,54,2.03036888706e-05,
41,3090,55,2.23142469622e-05,
41,3090,56,2.47493426286e-05,
41,3090,57,2.69474166998e-05,
41,3090,58,2.88241735689e-05,
41,3090,59,3.04287677864e-05,
41,3090,60,3.22938503814e-05,
41,3090,61,3.42699531757e-05,
41,3090,62,3.69744266209e-05,
41,3090,63,4.24410827691e-05,
41,3095,0,3.42413259204e-05,
41,3095,1,3.88516637031e-05,
41,3095,2,3.29422218783e-05,
41,3095,3,3.02655553241e-05,
41,3095,4,2.80533276964e-05,
41,3095,5,2.57137235167e-05,
41,3095,6,2.3892520403e-05,
41,3095,7,2.23193910642e-05,
41,3095,8,2.03678773687e-05,
41,3095,9,1.8573631678e-05,
41,3095,10,1.70614566741e-05,
41,3095,11,1.57899412443e-05,
41,3095,12,1.47735363498e-05,
41,3095,13,1.39782760016e-05,
41,3095,14,1.32525829031e-05,
41,3095,15,1.25500964714e-05,
41,3095,16,1.16611845442e-05,
41,3095,17,1.06865963971e-05,
41,3095,18,9.9179769677e-06,
41,3095,19,9.16893895919e-06,
41,3095,20,8.48179115565e-06,
41,3095,21,7.90053400124e-06,
41,3095,22,7.44716226109e-06,
41,3095,23,7.08290690454e-06,
41,3095,24,6.75682122164e-06,
41,3095,25,6.58163116896e-06,
41,3095,26,6.45052159598e-06,
41,3095,27,6.29706619293e-06,
41,3095,28,6.15301723883e-06,
41,3095,29,5.99309350946e-06,
41,3095,30,5.82313577979e-06,
41,3095,31,5.67432880416e-06,
41,3095,32,5.58780448046e-06,
41,3095,33,5.56396798856e-06,
41,3095,34,5.54036478206e-06,
41,3095,35,5.54990219825e-06,
41,3095,36,5.64450601814e-06,
41,3095,37,5.80139931117e-06,
41,3095,38,6.02027148489e-06,
41,3095,39,6.31706598142e-06,
41,3095,40,6.65379093334e-06,
41,3095,41,7.06123319105e-06,
41,3095,42,7.45721627027e-06,
41,3095,43,7.91737693362e-06,
41,3095,44,8.45976592245e-06,
41,3095,45,9.03193085833e-06,
41,3095,46,9.72768884822e-06,
41,3095,47,1.04108758023e-05,
41,3095,48,1.10845949166e-05,
41,3095,49,1.21235689221e-05,
41,3095,50,1.33242219817e-05,
41,3095,51,1.42144590427e-05,
41,3095,52,1.52074162543e-05,
41,3095,53,1.64842895174e-05,
41,3095,54,1.7778505935e-05,
41,3095,55,1.93353280338e-05,
41,3095,56,2.08705114346e-05,
41,3095,57,2.24006435019e-05,
41,3095,58,2.38744833041e-05,
41,3095,59,2.56736329902e-05,
41,3095,60,2.79174637399e-05,
41,3095,61,3.01743039017e-05,
41,3095,62,3.30317961925e-05,
41,3095,63,3.91637076973e-05,
41,3100,0,4.58318500023e-05,
41,3100,1,5.21744987054e-05,
41,3100,2,4.66699239041e-05,
41,3100,3,4.23495912401e-05,
41,3100,4,3.8460988435e-05,
41,3100,5,3.56310556526e-05,
41,3100,6,3.31769588229e-05,
41,3100,7,3.02155694953e-05,
41,3100,8,2.77575745713e-05,
41,3100,9,2.56594412349e-05,
41,3100,10,2.3356262318e-05,
41,3100,11,2.10741218325e-05,
41,3100,12,1.90939263121e-05,
41,3100,13,1.75224849954e-05,
41,3100,14,1.6098631022e-05,
41,3100,15,1.4765952983e-05,
41,3100,16,1.39216717798e-05,
41,3100,17,1.30480193548e-05,
41,3100,18,1.21429839055e-05,
41,3100,19,1.11540184662e-05,
41,3100,20,1.0274127817e-05,
41,3100,21,9.49043442233e-06,
41,3100,22,8.97235440789e-06,
41,3100,23,8.64790126798e-06,
41,3100,24,8.36391427583e-06,
41,3100,25,7.84565327194e-06,
41,3100,26,7.44863473301e-06,
41,3100,27,7.23502307665e-06,
41,3100,28,7.20454954717e-06,
41,3100,29,7.26596772438e-06,
41,3100,30,7.32107446311e-06,
41,3100,31,7.28580380382e-06,
41,3100,32,7.2427806117e-06,
41,3100,33,7.20956131772e-06,
41,3100,34,7.14715815775e-06,
41,3100,35,7.04566082277e-06,
41,3100,36,6.981034403e-06,
41,3100,37,7.18214732842e-06,
41,3100,38,7.54804750613e-06,
41,3100,39,7.81570179242e-06,
41,3100,40,8.09021548775e-06,
41,3100,41,8.47938372317e-06,
41,3100,42,8.9738632596e-06,
41,3100,43,9.60854504228e-06,
41,3100,44,1.01835903479e-05,
41,3100,45,1.07959021989e-05,
41,3100,46,1.13833166324e-05,
41,3100,47,1.20215854622e-05,
41,3100,48,1.29781301439e-05,
41,3100,49,1.40160600495e-05,
41,3100,50,1.49525030793e-05,
41,3100,51,1.57975864568e-05,
41,3100,52,1.6723481167e-05,
41,3100,53,1.80481074494e-05,
41,3100,54,1.96537985175e-05,
41,3100,55,2.12395698327e-05,
41,3100,56,2.31916837947e-05,
41,3100,57,2.57311021414e-05,
41,3100,58,2.80685344478e-05,
41,3100,59,3.01234958897e-05,
41,3100,60,3.25740911649e-05,
41,3100,61,3.62377759302e-05,
41,3100,62,4.14065143559e-05,
41,3100,63,4.90043203172e-05,
41,3105,0,6.17699042778e-05,
41,3105,1,6.57244672766e-05,
41,3105,2,5.73761317355e-05,
41,3105,3,5.11272955919e-05,
41,3105,4,4.54217624792e-05,
41,3105,5,4.09114145441e-05,
41,3105,6,3.79153061658e-05,
41,3105,7,3.56909404218e-05,
41,3105,8,3.3473224903e-05,
41,3105,9,3.13021264446e-05,
41,3105,10,2.83240515273e-05,
41,3105,11,2.55319391727e-05,
41,3105,12,2.31195008382e-05,
41,3105,13,2.12173272303e-05,
41,3105,14,1.97243862203e-05,
41,3105,15,1.82491694432e-05,
41,3105,16,1.69130798895e-05,
41,3105,17,1.57001577463e-05,
41,3105,18,1.46377824422e-05,
41,3105,19,1.36802964334e-05,
41,3105,20,1.26368749989e-05,
41,3105,21,1.1777083273e-05,
41,3105,22,1.10559167297e-05,
41,3105,23,1.04518885564e-05,
41,3105,24,9.87133444141e-06,
41,3105,25,9.43317263591e-06,
41,3105,26,9.20801448956e-06,
41,3105,27,9.06881541596e-06,
41,3105,28,8.99074893823e-06,
41,3105,29,8.94908316695e-06,
41,3105,30,8.9209743237e-06,
41,3105,31,8.96107303561e-06,
41,3105,32,8.95699849934e-06,
41,3105,33,8.96802248462e-06,
41,3105,34,9.037223208e-06,
41,3105,35,9.18080058909e-06,
41,3105,36,9.35373827815e-06,
41,3105,37,9.59205135587e-06,
41,3105,38,1.01209525383e-05,
41,3105,39,1.09840111691e-05,
41,3105,40,1.18790112538e-05,
41,3105,41,1.2661227629e-05,
41,3105,42,1.34401007017e-05,
41,3105,43,1.42726275953e-05,
41,3105,44,1.48664012158e-05,
41,3105,45,1.57813919941e-05,
41,3105,46,1.7216831111e-05,
41,3105,47,1.86778506759e-05,
41,3105,48,2.00274535018e-05,
41,3105,49,2.104262785e-05,
41,3105,50,2.19736539293e-05,
41,3105,51,2.32338770729e-05,
41,3105,52,2.48000142165e-05,
41,3105,53,2.67705181614e-05,
41,3105,54,2.97233873425e-05,
41,3105,55,3.28240166709e-05,
41,3105,56,3.55641277565e-05,
41,3105,57,3.82197576982e-05,
41,3105,58,4.0521761548e-05,
41,3105,59,4.35208676208e-05,
41,3105,60,4.65736266051e-05,
41,3105,61,5.0235848903e-05,
41,3105,62,5.54551079404e-05,
41,3105,63,6.36607219349e-05,
41,3110,0,4.90063794132e-05,
41,3110,1,5.13172526553e-05,
41,3110,2,4.42896380264e-05,
41,3110,3,3.97290532419e-05,
41,3110,4,3.64155712305e-05,
41,3110,5,3.41882696375e-05,
41,3110,6,3.29286012857e-05,
41,3110,7,3.16013174597e-05,
41,3110,8,2.9569839171e-05,
41,3110,9,2.75616057479e-05,
41,3110,10,2.56263301708e-05,
41,3110,11,2.33031914831e-05,
41,3110,12,2.12481918425e-05,
41,3110,13,2.00260601559e-05,
41,3110,14,1.92482839338e-05,
41,3110,15,1.8472017473e-05,
41,3110,16,1.70285729837e-05,
41,3110,17,1.50972309712e-05,
41,3110,18,1.34190695462e-05,
41,3110,19,1.22876781461e-05,
41,3110,20,1.15325783554e-05,
41,3110,21,1.08073463707e-05,
41,3110,22,1.02194799183e-05,
41,3110,23,9.7214942798e-06,
41,3110,24,9.29372254177e-06,
41,3110,25,8.91099625733e-06,
41,3110,26,8.58740531839e-06,
41,3110,27,8.14070517663e-06,
41,3110,28,7.72658495407e-06,
41,3110,29,7.55867358748e-06,
41,3110,30,7.56137023927e-06,
41,3110,31,7.43403916204e-06,
41,3110,32,7.24606843505e-06,
41,3110,33,7.01042336004e-06,
41,3110,34,6.94936534273e-06,
41,3110,35,7.09126788934e-06,
41,3110,36,7.26376310922e-06,
41,3110,37,7.48099955672e-06,
41,3110,38,7.76128672442e-06,
41,3110,39,8.01104488346e-06,
41,3110,40,8.29186046758e-06,
41,3110,41,8.60019736137e-06,
41,3110,42,9.0188377726e-06,
41,3110,43,9.61044497672e-06,
41,3110,44,1.03009151644e-05,
41,3110,45,1.11960225695e-05,
41,3110,46,1.22201154227e-05,
41,3110,47,1.30333501147e-05,
41,3110,48,1.38156638059e-05,
41,3110,49,1.46529337144e-05,
41,3110,50,1.57098602358e-05,
41,3110,51,1.72745767486e-05,
41,3110,52,1.88727772183e-05,
41,3110,53,2.0418816348e-05,
41,3110,54,2.20101992454e-05,
41,3110,55,2.40628887695e-05,
41,3110,56,2.63308011199e-05,
41,3110,57,2.79262076219e-05,
41,3110,58,2.98160321108e-05,
41,3110,59,3.23390850099e-05,
41,3110,60,3.54701878678e-05,
41,3110,61,3.93923328375e-05,
41,3110,62,4.4905453251e-05,
41,3110,63,5.21190995642e-05,
41,3115,0,4.12052468164e-05,
41,3115,1,4.61730414827e-05,
41,3115,2,4.04018464906e-05,
41,3115,3,3.67494139937e-05,
41,3115,4,3.31102164637e-05,
41,3115,5,2.93723151117e-05,
41,3115,6,2.61320383288e-05,
41,3115,7,2.40840836341e-05,
41,3115,8,2.23036568059e-05,
41,3115,9,2.0898944058e-05,
41,3115,10,1.95129960048e-05,
41,3115,11,1.83950742212e-05,
41,3115,12,1.74852448254e-05,
41,3115,13,1.62376909429e-05,
41,3115,14,1.49616853378e-05,
41,3115,15,1.41579948831e-05,
41,3115,16,1.34325664476e-05,
41,3115,17,1.24555881484e-05,
41,3115,18,1.14682798085e-05,
41,3115,19,1.06372899609e-05,
41,3115,20,9.86970826489e-06,
41,3115,21,9.25730182644e-06,
41,3115,22,8.78966511664e-06,
41,3115,23,8.35454284243e-06,
41,3115,24,7.99698682385e-06,
41,3115,25,7.70844144427e-06,
41,3115,26,7.5856719377e-06,
41,3115,27,7.42744805393e-06,
41,3115,28,7.21608330423e-06,
41,3115,29,6.99798101778e-06,
41,3115,30,6.91276864018e-06,
41,3115,31,7.08977177055e-06,
41,3115,32,7.32931948733e-06,
41,3115,33,7.40436325941e-06,
41,3115,34,7.46066507418e-06,
41,3115,35,7.53612903281e-06,
41,3115,36,7.56900408305e-06,
41,3115,37,7.53717904445e-06,
41,3115,38,7.61877299738e-06,
41,3115,39,7.88173838373e-06,
41,3115,40,8.26880659588e-06,
41,3115,41,8.6577156253e-06,
